Parktown Estate,"{'address': 'Parktown Estate, South Africa', 'bbox': {'northeast': [-25.69312858581543, 28.18644142150879], 'southwest': [-25.70718002319336, 28.17176628112793]}, 'city': 'City of Tshwane', 'confidence': 7, 'country': 'South Africa', 'lat': -25.70366859, 'lng': 28.17894363, 'neighborhood': 'Parktown Estate', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.70718002319336, 28.17176628112793, -25.69312858581543, 28.18644142150879], 'name': 'Parktown Estate, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.70366859, 28.17894363]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Parktown Estate, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Parktown Estate'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.70366859, 28.17894363], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Parktown North,"{'address': 'Parktown North, South Africa', 'bbox': {'northeast': [-26.13407325744629, 28.036117553710938], 'southwest': [-26.149930953979492, 28.021787643432617]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.14236259, 'lng': 28.0290432, 'neighborhood': 'Parktown North', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.149930953979492, 28.021787643432617, -26.13407325744629, 28.036117553710938], 'name': 'Parktown North, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.14236259, 28.0290432]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Parktown North, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Parktown North'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.14236259, 28.0290432], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Parkview,"{'address': 'Parkview, SK', 'bbox': {'northeast': [50.64563908416443, -105.3969387960586], 'southwest': [50.58769831817932, -105.51861906526952]}, 'city': 'Parkview', 'confidence': 4, 'country': 'Canada', 'lat': 50.6166687, 'lng': -105.45777893, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [50.58769831817932, -105.51861906526952, 50.64563908416443, -105.3969387960586], 'name': 'Parkview, SK', 'point': {'type': 'Point', 'coordinates': [50.6166687, -105.45777893]}, 'address': {'adminDistrict': 'SK', 'countryRegion': 'Canada', 'formattedAddress': 'Parkview, SK', 'locality': 'Parkview'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [50.6166687, -105.45777893], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'SK', 'status': 'OK'}"
Parkwood,"{'address': 'Parkwood, ON', 'bbox': {'northeast': [46.678140304867554, -80.93014946779198], 'southwest': [46.620199538882446, -81.04262885252052]}, 'city': 'Parkwood', 'confidence': 4, 'country': 'Canada', 'lat': 46.64916992, 'lng': -80.98638916, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [46.620199538882446, -81.04262885252052, 46.678140304867554, -80.93014946779198], 'name': 'Parkwood, ON', 'point': {'type': 'Point', 'coordinates': [46.64916992, -80.98638916]}, 'address': {'adminDistrict': 'ON', 'countryRegion': 'Canada', 'formattedAddress': 'Parkwood, ON', 'locality': 'Parkwood'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [46.64916992, -80.98638916], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'ON', 'status': 'OK'}"
Patryshoek AH,"{'address': 'Ah, Malaysia', 'bbox': {'northeast': [6.391767978668213, 100.3802719116211], 'southwest': [6.297138214111328, 100.26695251464844]}, 'city': 'Ah', 'confidence': 3, 'country': 'Malaysia', 'lat': 6.3422842, 'lng': 100.32398224, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [6.297138214111328, 100.26695251464844, 6.391767978668213, 100.3802719116211], 'name': 'Ah, Malaysia', 'point': {'type': 'Point', 'coordinates': [6.3422842, 100.32398224]}, 'address': {'adminDistrict': 'Kedah', 'adminDistrict2': 'Kubang Pasu District', 'countryRegion': 'Malaysia', 'formattedAddress': 'Ah, Malaysia', 'locality': 'Ah'}, 'confidence': 'Low', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [6.3422842, 100.32398224], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'Kedah', 'status': 'OK'}"
Paul Krugersoord,"{'address': 'Paul Krugersoord, South Africa', 'bbox': {'northeast': [-26.238842010498047, 28.43396759033203], 'southwest': [-26.243303298950195, 28.425182342529297]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.24130058, 'lng': 28.42856598, 'neighborhood': 'Paul Krugersoord', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.243303298950195, 28.425182342529297, -26.238842010498047, 28.43396759033203], 'name': 'Paul Krugersoord, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.24130058, 28.42856598]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Paul Krugersoord, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Paul Krugersoord'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.24130058, 28.42856598], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Paulshof,"{'address': 'Paulshof, South Africa', 'bbox': {'northeast': [-26.027332305908203, 28.051528930664062], 'southwest': [-26.035966873168945, 28.04209327697754]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.0322094, 'lng': 28.04663658, 'neighborhood': 'Paulshof', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.035966873168945, 28.04209327697754, -26.027332305908203, 28.051528930664062], 'name': 'Paulshof, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.0322094, 28.04663658]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Paulshof, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Paulshof'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.0322094, 28.04663658], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Payneville,"{'address': 'Payneville, KY', 'bbox': {'northeast': [38.018750809017945, -86.26376697372993], 'southwest': [37.960810043032836, -86.3617518250982]}, 'city': 'Payneville', 'confidence': 4, 'country': 'United States', 'lat': 37.98978043, 'lng': -86.3127594, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [37.960810043032836, -86.3617518250982, 38.018750809017945, -86.26376697372993], 'name': 'Payneville, KY', 'point': {'type': 'Point', 'coordinates': [37.98978043, -86.3127594]}, 'address': {'adminDistrict': 'KY', 'adminDistrict2': 'Meade County', 'countryRegion': 'United States', 'formattedAddress': 'Payneville, KY', 'locality': 'Payneville'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [37.98978043, -86.3127594], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'KY', 'status': 'OK'}"
Peacehaven,"{'address': 'Peacehaven, East Sussex, United Kingdom', 'bbox': {'northeast': [50.81086349487305, 0.03290465846657753], 'southwest': [50.7814826965332, -0.011643190868198872]}, 'city': 'Peacehaven', 'confidence': 7, 'country': 'United Kingdom', 'lat': 50.79499054, 'lng': 0.00382219, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [50.7814826965332, -0.011643190868198872, 50.81086349487305, 0.03290465846657753], 'name': 'Peacehaven, East Sussex, United Kingdom', 'point': {'type': 'Point', 'coordinates': [50.79499054, 0.00382219]}, 'address': {'adminDistrict': 'England', 'adminDistrict2': 'East Sussex', 'countryRegion': 'United Kingdom', 'formattedAddress': 'Peacehaven, East Sussex, United Kingdom', 'locality': 'Peacehaven'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [50.79499054, 0.00382219], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'England', 'status': 'OK'}"
Pebble Creek,"{'address': 'Pebble Creek, FL', 'bbox': {'northeast': [28.1715145111084, -82.32521057128906], 'southwest': [28.14185333251953, -82.35424041748047]}, 'city': 'Pebble Creek', 'confidence': 7, 'country': 'United States', 'lat': 28.15155983, 'lng': -82.3518219, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [28.14185333251953, -82.35424041748047, 28.1715145111084, -82.32521057128906], 'name': 'Pebble Creek, FL', 'point': {'type': 'Point', 'coordinates': [28.15155983, -82.3518219]}, 'address': {'adminDistrict': 'FL', 'adminDistrict2': 'Hillsborough County', 'countryRegion': 'United States', 'formattedAddress': 'Pebble Creek, FL', 'locality': 'Pebble Creek'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [28.15155983, -82.3518219], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'FL', 'status': 'OK'}"
Pebble Rock Golf Village,"{'address': 'Golf Village, Em.Rom., Italy', 'bbox': {'northeast': [44.38595042509021, 11.588714474516355], 'southwest': [44.378224989948855, 11.574302798432864]}, 'city': 'Castel San Pietro Terme', 'confidence': 7, 'country': 'Italy', 'lat': 44.38208771, 'lng': 11.58150864, 'neighborhood': 'Golf Village', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [44.378224989948855, 11.574302798432864, 44.38595042509021, 11.588714474516355], 'name': 'Golf Village, Em.Rom., Italy', 'point': {'type': 'Point', 'coordinates': [44.38208771, 11.58150864]}, 'address': {'adminDistrict': 'Em.Rom.', 'adminDistrict2': 'Bologna', 'countryRegion': 'Italy', 'formattedAddress': 'Golf Village, Em.Rom., Italy', 'locality': 'Castel San Pietro Terme', 'neighborhood': 'Golf Village'}, 'confidence': 'Low', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [44.38208771, 11.58150864], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'Em.Rom.', 'status': 'OK'}"
Pelzvale AH,"{'address': 'Ah, Malaysia', 'bbox': {'northeast': [6.391767978668213, 100.3802719116211], 'southwest': [6.297138214111328, 100.26695251464844]}, 'city': 'Ah', 'confidence': 3, 'country': 'Malaysia', 'lat': 6.3422842, 'lng': 100.32398224, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [6.297138214111328, 100.26695251464844, 6.391767978668213, 100.3802719116211], 'name': 'Ah, Malaysia', 'point': {'type': 'Point', 'coordinates': [6.3422842, 100.32398224]}, 'address': {'adminDistrict': 'Kedah', 'adminDistrict2': 'Kubang Pasu District', 'countryRegion': 'Malaysia', 'formattedAddress': 'Ah, Malaysia', 'locality': 'Ah'}, 'confidence': 'Low', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [6.3422842, 100.32398224], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'Kedah', 'status': 'OK'}"
Pendale,"{'address': 'Pendale, TX', 'bbox': {'northeast': [31.722923278808594, -106.32714080810547], 'southwest': [31.705116271972656, -106.34304809570312]}, 'city': 'El Paso', 'confidence': 7, 'country': 'United States', 'lat': 31.71347237, 'lng': -106.3343811, 'neighborhood': 'Pendale', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [31.705116271972656, -106.34304809570312, 31.722923278808594, -106.32714080810547], 'name': 'Pendale, TX', 'point': {'type': 'Point', 'coordinates': [31.71347237, -106.3343811]}, 'address': {'adminDistrict': 'TX', 'adminDistrict2': 'El Paso County', 'countryRegion': 'United States', 'formattedAddress': 'Pendale, TX', 'locality': 'El Paso', 'neighborhood': 'Pendale'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [31.71347237, -106.3343811], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'TX', 'status': 'OK'}"
Percelia Estate,"{'address': 'Percelia Estate, South Africa', 'bbox': {'northeast': [-26.139223098754883, 28.097002029418945], 'southwest': [-26.144235610961914, 28.090099334716797]}, 'city': 'Johannesburg', 'confidence': 8, 'country': 'South Africa', 'lat': -26.14076424, 'lng': 28.09425163, 'neighborhood': 'Percelia Estate', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.144235610961914, 28.090099334716797, -26.139223098754883, 28.097002029418945], 'name': 'Percelia Estate, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.14076424, 28.09425163]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Percelia Estate, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Percelia Estate'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.14076424, 28.09425163], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Persida,"{'address': 'Fars Province', 'bbox': {'northeast': [31.669649124145508, 55.732967376708984], 'southwest': [27.068004608154297, 50.603172302246094]}, 'confidence': 1, 'country': 'Iran', 'lat': 29.29905128, 'lng': 53.21845627, 'ok': True, 'quality': 'AdminDivision1', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [27.068004608154297, 50.603172302246094, 31.669649124145508, 55.732967376708984], 'name': 'Fars Province', 'point': {'type': 'Point', 'coordinates': [29.29905128, 53.21845627]}, 'address': {'adminDistrict': 'Fars Province', 'countryRegion': 'Iran', 'formattedAddress': 'Fars Province'}, 'confidence': 'High', 'entityType': 'AdminDivision1', 'geocodePoints': [{'type': 'Point', 'coordinates': [29.29905128, 53.21845627], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'Fars Province', 'status': 'OK'}"
Petersfield,"{'address': 'Petersfield, Hampshire, United Kingdom', 'bbox': {'northeast': [51.019378662109375, -0.8981345891952515], 'southwest': [50.98941421508789, -0.9534744620323181]}, 'city': 'Petersfield', 'confidence': 6, 'country': 'United Kingdom', 'lat': 51.00336838, 'lng': -0.93621373, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [50.98941421508789, -0.9534744620323181, 51.019378662109375, -0.8981345891952515], 'name': 'Petersfield, Hampshire, United Kingdom', 'point': {'type': 'Point', 'coordinates': [51.00336838, -0.93621373]}, 'address': {'adminDistrict': 'England', 'adminDistrict2': 'Hampshire', 'countryRegion': 'United Kingdom', 'formattedAddress': 'Petersfield, Hampshire, United Kingdom', 'locality': 'Petersfield'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [51.00336838, -0.93621373], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'England', 'status': 'OK'}"
Petervale,"{'address': 'Petervale, South Africa', 'bbox': {'northeast': [-26.03562355041504, 28.052640914916992], 'southwest': [-26.043123245239258, 28.039684295654297]}, 'city': 'Petervale', 'confidence': 7, 'country': 'South Africa', 'lat': -26.03671646, 'lng': 28.04195595, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.043123245239258, 28.039684295654297, -26.03562355041504, 28.052640914916992], 'name': 'Petervale, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.03671646, 28.04195595]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Petervale, South Africa', 'locality': 'Petervale'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.03671646, 28.04195595], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Phake,"{'address': 'Phake, South Africa', 'bbox': {'northeast': [-25.138349533081055, 28.514934539794922], 'southwest': [-25.163503646850586, 28.4437313079834]}, 'city': 'Phake', 'confidence': 5, 'country': 'South Africa', 'lat': -25.14929771, 'lng': 28.48178101, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.163503646850586, 28.4437313079834, -25.138349533081055, 28.514934539794922], 'name': 'Phake, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.14929771, 28.48178101]}, 'address': {'adminDistrict': 'MP', 'adminDistrict2': 'Nkangala', 'countryRegion': 'South Africa', 'formattedAddress': 'Phake, South Africa', 'locality': 'Phake'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.14929771, 28.48178101], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'MP', 'status': 'OK'}"
